NRFR,IO,F,POP,PPOLX,LE,FPC,SOPC,CIOPC,EF,HWI
0.9861122037880806,0.016545279385861842,0.12901655674160065,0.2667983417442332,0.0012430111685795677,0.37696331362936236,0.20839200890671633,0.03920779850100845,0.019238025315694976,0.10950877709803213,0.30573120087663713
0.9853465873842069,0.017127071638837275,0.1312491925483402,0.26921736771853794,0.0012818387567279908,0.3789666463187618,0.21009335038453675,0.04003090908172345,0.019735564513230386,0.11038434645606764,0.3094129454525783
0.9845540491205002,0.017730801488840105,0.13355038606930142,0.27168805895868586,0.0013225111237671222,0.3810329042028865,0.21183286352652672,0.04087389793197927,0.020245445098887732,0.11128217469623675,0.3131757449747486
0.9837335738564025,0.018357285646672456,0.1359231018572931,0.2742125486632383,0.0013650467225109588,0.3831639665034466,0.21361153051947734,0.04173699747324216,0.0207678076704526,0.11220347940247648,0.3170206249708004
0.9828841086588732,0.019007372633971068,0.13837000109984504,0.2767931191613627,0.0014094686094274554,0.3853610791737737,0.21542960981427267,0.04262041661086978,0.021302781456932426,0.11314945664642696,0.3209482352566161
0.982004561330374,0.019681940388601438,0.14089382272810888,0.27943215093502355,0.0014558045175691826,0.38762546786662283,0.21728728777299838,0.04352434844578828,0.021850483487288425,0.11412132185695265,0.3249591590917998
0.9810937990476617,0.020381897115482727,0.14349737260994813,0.2821321025074783,0.0015040868846691766,0.3899583380635142,0.21918467421181212,0.044448971949683856,0.022411019444627683,0.11512031118916265,0.329053919956699
0.9801506469612115,0.02110818211719283,0.14618352173198385,0.2848954985810148,0.0015543528515932286,0.3923608817782472,0.22112180621000965,0.04539445251662268,0.022984483978953113,0.11614768354129604,0.33323298861408707
0.9791738867562018,0.021861766646726566,0.14895520510973656,0.28772492323300025,0.0016066442276346598,0.3948342812520414,0.22309864942114177,0.046360941842366346,0.023570960722535846,0.11720472243230784,0.3374967869592075
0.9781622551740421,0.022643654769300733,0.15181542113736995,0.2906230160609239,0.001661007428096541,0.39737971100514596,0.22511509805905544,0.04734857744705934,0.02417052212929992,0.11829273773813286,0.34184569003241444
0.977114442494019,0.023454884225699687,0.15476723105419976,0.2935924700056475,0.0017174933919281601,0.39999833886866487,0.22717097405278178,0.04835748202890483,0.024783229216006442,0.11941306727258018,0.3462800269403015
0.976029090974993,0.024296527291649182,0.15781375832317962,0.2966360300727798,0.001776157486981336,0.40269132639029515,0.22926602568618926,0.04938776276244876,0.025409131255930126,0.12056707820388152,0.3508000811584551
0.9749047932573283,0.025169691628732588,0.16096265458259718,0.299756492462348,0.00183705940929736,0.4054659206819354,0.23140634757819495,0.050439510611869666,0.026048265459541208,0.12175614518793576,0.3554091835963166
0.9737400907254468,0.02607556309574888,0.164209720386343,0.302956919786966,0.0019002630814481428,0.4083128979171265,0.23358057607163274,0.05151276297776161,0.02670068060957018,0.12298180423925753,0.36010237852337185
0.9725334698893303,0.027015293199455004,0.16759986579883912,0.30624006985383506,0.0019658365536383655,0.4112893575499027,0.2358470191356006,0.05260761495187515,0.027366369273572624,0.12424781508879103,0.36495948156195723
0.9712833639741268,0.027990474680451786,0.1711443167038043,0.3096107520943481,0.0020338519101369586,0.4144042323210511,0.23821285141764909,0.05372378307515328,0.028045535830697584,0.1255539718110481,0.36998169254459895
0.9699881325024917,0.029002811817143388,0.17486079819220504,0.3130742514393455,0.0021043849543817368,0.41767423689302696,0.24069321383071396,0.054861014845089366,0.028738378910341023,0.12690051010386563,0.3751354313580857
0.9686460561332862,0.030054188341518927,0.17876498259714624,0.3166365812718022,0.0021775139432798772,0.4211121695934062,0.24329887643630652,0.05601903712927012,0.029445126782282297,0.12828742316913372,0.38042824721427065
0.9672553283575414,0.031146649920786598,0.1828718998770992,0.32030434830652577,0.0022533190635986404,0.4247289562817483,0.2460383934473335,0.05719759433081681,0.030166020357050283,0.12971469448996162,0.38586673725116544
0.9658140480050655,0.03228240120854005,0.1871953652025936,0.32408468392424367,0.0023318818565713096,0.42853301059941157,0.2489174395231,0.05839646309427827,0.030901306124361913,0.13118232754561673,0.3914561662217563
0.9643202118875075,0.03346379700280735,0.1917479689258136,0.3279851514528004,0.002413284605319367,0.4325303654399514,0.25193895859368354,0.05961546705544896,0.031651226735499895,0.1326904133505677,0.3972004921676537
0.9627717078505709,0.034693333176940636,0.1965410163401391,0.33201365567147323,0.002497609700519118,0.4367247426437193,0.255103249790893,0.0608544860376434,0.03241601264285292,0.13423917979425823,0.4031023652556716
0.9611663082458947,0.03597363671833084,0.2015721189683839,0.3361783524574073,0.00258493907287586,0.441102264166284,0.25839223411553197,0.062113461306429626,0.033195874410399055,0.13582903588321663,0.40915484545244846
0.9595016638638794,0.037307321302991435,0.20685573015931133,0.34048695745697594,0.0026753537804881516,0.4456703975558814,0.2618097496563094,0.06339250961510054,0.03399093409765914,0.13746138453901124,0.41536209331090035
0.9577753045496593,0.03869717600766284,0.21239770466602137,0.34494753471997064,0.0027689338243955266,0.4504253986369862,0.2653478138073548,0.06469171702417545,0.03480132185754988,0.13913708349645085,0.4217222683289005
0.9559846310866067,0.04014607119539508,0.2182045610115663,0.3495680797542281,0.0028657582395874145,0.45536431752219575,0.2689990805026632,0.06601122918153905,0.03562712637565003,0.14085743895931901,0.4282337744859508
0.9541269114348889,0.04165696836297493,0.22428090589706973,0.35435653341131096,0.0029659054814882373,0.4604819033846173,0.27275366652784366,0.06735122701637535,0.036468401601585,0.1426239753515428,0.43489362634097767
0.9521992765143451,0.0432329001321241,0.23071922905569178,0.3593206740325417,0.0030694543254801586,0.4658769646327052,0.27670711501382184,0.06871193230140639,0.037325159884125145,0.14443760148004084,0.4417547999692228
0.95019871691325,0.044877982817235804,0.2376819550154368,0.36447238710368357,0.003176484977953839,0.47172296569504907,0.2810284706875638,0.0700927678383677,0.03819778759975963,0.1462872482347412,0.44891227714211024
0.9481220327415099,0.046598217635480436,0.24475979683140567,0.36978561921653424,0.0032870803498618872,0.4775624992217876,0.2852389352137693,0.07150077150243075,0.03909208194598362,0.1481441002153964,0.45614532557298065
0.9459657464086549,0.048394967435635206,0.2521371754246164,0.3752328985262592,0.0034013274313198045,0.483635080289404,0.28957076628892486,0.07294399985469373,0.0400100235092938,0.15003090223542295,0.4635913932495192
0.943726317259739,0.050272035738723936,0.2597272441115499,0.3808230582385607,0.003519322009091793,0.48984890005470483,0.2939090853323274,0.07442258786444957,0.04095177670212039,0.15194606640380817,0.47120085223299013
0.9414000286356508,0.05223218767362715,0.2675757479044128,0.386560857726654,0.003641179896890401,0.49411039716614624,0.2982961251586386,0.07593751141026671,0.04191696717407363,0.1538992207728849,0.47784177838312986
0.9389830359236805,0.05427878678756545,0.27565889811061106,0.3923864237891421,0.0037670339826697923,0.49698640706107355,0.3027448633508392,0.07750219673889695,0.04291268333943697,0.15589375243649023,0.4838508630859311
0.9364713388663052,0.056415268500710984,0.284004978793031,0.3982580449089706,0.003897033131327832,0.49967037525186503,0.30731243682813725,0.07912640435241935,0.04394420527852521,0.1580998165925227,0.49027249510467175
0.9338393587592074,0.05864126547775888,0.292430152222241,0.4041701316030323,0.004031339065228145,0.5016967051756678,0.31180040485469285,0.08083417344730827,0.045009960391956504,0.16070778086519763,0.4972658953001409
0.9310360229421428,0.06095019866197064,0.3008398438951669,0.4100990504527724,0.004170124816319624,0.5037757967053202,0.31612972324547794,0.0826719762428093,0.046105833172501824,0.16338489718275664,0.5044181989458663
0.9280535459999989,0.06334552240609755,0.30950456263302445,0.4160399778550291,0.004313573457344052,0.505962324547784,0.320590560844378,0.08462810102113835,0.04723352634805419,0.16616130192939824,0.5117669554105574
0.9248837802024652,0.06583125541843664,0.3183820979783392,0.42199027104508136,0.004461933800469067,0.5082546965788309,0.32513591273746545,0.08669352589037152,0.04839485707056008,0.16904311299151567,0.5193198430861846
0.9215181767567594,0.06841208433730575,0.3274112125114972,0.4279474767801678,0.004615640816596266,0.5106481839559559,0.3297021796656804,0.08886181754647918,0.04959202760501495,0.17203354515421146,0.5270847818485912
0.9179477234791126,0.07109242228907289,0.3365865851020764,0.4339091618022955,0.004775310513417941,0.5131473338940936,0.33428487182991495,0.09112880169308551,0.05082694472775328,0.17513940737258718,0.5350729301382654
0.9141629709898874,0.07387638270295732,0.3449878302460057,0.43990673096477234,0.004941698841579221,0.5155983857742211,0.3379573595255448,0.0934847977266209,0.05209721745961105,0.17836610625483207,0.5431869921418457
0.9101542943003406,0.07675835236561511,0.35444653053313774,0.44594086511591813,0.005115652352490685,0.5183045959676981,0.3425249391254608,0.09592750489640466,0.053397126252497935,0.18181990299061423,0.5515589457131032
0.9059126078814973,0.07975169929867389,0.3641505239386685,0.45201214239365234,0.005298062253569993,0.5211378536882191,0.3471759063291642,0.098452749753261,0.05473427335367095,0.18538999229776534,0.5601590559082051
0.9014275566142118,0.08286093155700518,0.3740033965329494,0.45812071166048945,0.005491510684512391,0.5257304823768653,0.3518150062156739,0.10106044824026061,0.05610988744725353,0.18907259231019205,0.5698730738979086
0.8966883569220478,0.08608948422383861,0.38403753081644,0.46432326780732136,0.0056983277954247855,0.5316081731456515,0.35642812145718045,0.10373843331173584,0.05751739010498003,0.19287453891884893,0.5804094742102605
0.891684288411661,0.08944093967694333,0.3942659004681296,0.470657882978884,0.0059184741790583,0.5377380138681928,0.36099619165670954,0.10647805390430239,0.0589522695172019,0.1968016769076347,0.5911868917744282
0.8864045515898502,0.09291887340517341,0.4047033548899861,0.4771257113228177,0.006152420811171769,0.544125910221269,0.36552974576048264,0.10927871294409475,0.06041442242017461,0.20086171068534642,0.602207678615527
0.8808380142748528,0.09652700418835326,0.41535652316878596,0.4837291945889035,0.006400914033659038,0.5507762538225648,0.37003046069611034,0.11213960652181221,0.06190361924448438,0.20506118239533636,0.6134727635289386
0.8749732404730379,0.10026910398655876,0.42623923562006444,0.49047138182239225,0.006664841719903625,0.5576944723474954,0.3745057520371662,0.11505986038894919,0.06341952350524209,0.2094100589466922,0.6249831390713966
0.8687985638388294,0.10414908322719145,0.4373616513734133,0.4973555404660501,0.006945157071048552,0.5648854275427131,0.3789592224154861,0.11803858733516648,0.06496179308607952,0.2139161286435314,0.6367395220157616
0.8623021859818507,0.108170952473163,0.44882834030445096,0.5043848692115606,0.007242836485307544,0.5723689146440204,0.38347491688604896,0.12107495540796563,0.06653009086743755,0.21859145998727394,0.6487507650724276
0.8554723074288574,0.11233991909479826,0.4605341444941135,0.5115628632977941,0.0075588575408367265,0.5801322133875804,0.3879551893753297,0.12416809225066412,0.06812470112735526,0.22343865384843373,0.6610113683345108
0.8482971832778036,0.11665993325412785,0.47237683928111873,0.5188921429187108,0.00789418906498555,0.5881628968675542,0.39231077959324145,0.12731763321859824,0.06974517072567231,0.2284480246530017,0.6735122738933131
0.84076542699508,0.12113375034742296,0.48443302350420536,0.5263577435111759,0.008249788473271761,0.5964433655249473,0.3966171274936819,0.13052747365032172,0.07139267580028262,0.23363178696281414,0.6862498498527895
0.8328662115231431,0.12576513908110898,0.49668946648395207,0.5339046953958227,0.008626608073783725,0.6049704787730659,0.4009035941361487,0.1338113696266041,0.07307453288569028,0.2389966436926618,0.6977393508945604
0.8245891210784073,0.130557931428969,0.5091526881533298,0.5415294974602018,0.009025607600168205,0.6137864129126384,0.4051768869275098,0.13717069315309746,0.0747912265026428,0.24454916774580562,0.7045514225211255
0.8159247330239283,0.13551606625078982,0.5218264992243102,0.5492275946497833,0.009447760391237037,0.622899486382242,0.4094421230862499,0.140607057317128,0.07654343536618348,0.2502960234696817,0.7115325952698902
0.806864840284414,0.14063756023826735,0.5349535384864151,0.5569927154382911,0.00989405850725141,0.6323531672248914,0.4138903391332969,0.14412252977599815,0.07832877256871636,0.2562686998836765,0.7187030901060752
0.7974032393848083,0.1459298427182772,0.5481545787551898,0.5648164538734929,0.010365517013044858,0.6421166947368796,0.41822929179884016,0.1477184240899465,0.08015050947795832,0.26243563166113776,0.726049701649963
0.7875350619783014,0.15139390967032448,0.5616969352014763,0.5726877759202851,0.010863177918262577,0.6525064862527318,0.4226714184205191,0.15139789188865346,0.08200871446571507,0.2688299498126684,0.7337427472759918
0.7772575923293391,0.15703537838599926,0.5753738767924874,0.5806008995333987,0.011388114162020298,0.663497064104175,0.4270622422398205,0.15516219209012044,0.0839052843805306,0.2754370976583304,0.7417701393198747
0.766570083215081,0.16285624633760895,0.5893447322428795,0.5885457556878254,0.01194144140645724,0.6751203095504451,0.43152694041182615,0.15901432586594572,0.08584078907574175,0.28227978228025075,0.750149207234832
0.7554741946189868,0.16886132180927108,0.6034715106494736,0.5965085115269864,0.012524317512604402,0.686694134338642,0.4359722706379337,0.16295806690186798,0.087817900954556,0.28889094406853494,0.7585143502454031
0.7440320225115298,0.17505950854834856,0.6174642750142514,0.6044510735741999,0.013137948422484445,0.6972420661278749,0.4402196481587338,0.1670130935113993,0.08984503131039755,0.29461105270334403,0.7663470411175021
0.7323850909977646,0.18146434884119464,0.630447578167898,0.6124091060824509,0.01378358870959696,0.7080887213261264,0.4436352853050762,0.17118990193778133,0.0919219413016887,0.30036963044595255,0.7743607139397836
0.7205458308504539,0.18805979764307373,0.6450191225077034,0.6203484624548611,0.014462546994651397,0.7175754868357759,0.44808006239844095,0.17549694926800452,0.09404371290864874,0.3064343936644508,0.7816547298096043
0.7085288820958758,0.19487706252107742,0.6590847946030695,0.6281760408839971,0.015176031284765534,0.724864701887588,0.4521459702217184,0.17995625198824344,0.09623850531531669,0.3125631806741154,0.7878048614585843
0.6963493387318744,0.20190900861791833,0.6740029661180627,0.6358076138303632,0.0159247444528383,0.7324615208836263,0.45683021813883457,0.18459573314821184,0.09851434741401706,0.3189006371077307,0.7941687397113166
0.6840239908200046,0.20917447930184152,0.6838830311086552,0.6432150512620177,0.01670878991708195,0.7403740535058235,0.4581886952096273,0.1894258913739062,0.10088393436752496,0.32523266656029476,0.800761057618365
0.6715696569368016,0.21658227141207193,0.6957350972850098,0.6505727249244642,0.017527817767017888,0.7486290297877508,0.46085765006735285,0.19440057158505847,0.1032753237636988,0.332714646578279,0.8075247593602537
0.6590058327544073,0.2241741524054221,0.7078711114490807,0.6578579001402424,0.018381164947585675,0.7572265348684191,0.4637039919436414,0.1995103533286325,0.1057116750937614,0.34042298984551916,0.8144824472003059
0.6463506571670714,0.23195784182609328,0.7199235989649326,0.6650525149554125,0.019268025661632115,0.7661674014118349,0.4664973810881651,0.2047560564723132,0.10819884678317568,0.348232633343882,0.8216397336242988
0.6336220505634216,0.23993355771204158,0.7319739698370195,0.6721408673488605,0.02018752452091735,0.7754529796368361,0.46930380485949275,0.21014032247981668,0.11073889978523667,0.35616992564539307,0.8289987431674558
0.6208378230692314,0.24810299550669263,0.7440322157481023,0.6791074201927308,0.021139179188326408,0.7850846158796286,0.47214131451748026,0.2156663775427251,0.11333473794647883,0.3642373377336451,0.8365622952417648
0.6080154766064952,0.2564679178192805,0.7561147866567686,0.6859364809074003,0.022123091605787733,0.7950637761790863,0.4750316762835393,0.22133839133817015,0.11598949500673189,0.37243992625745137,0.8443333749140509
0.5951720831152457,0.26435687460447016,0.7682317595579826,0.692743425183657,0.023139946978619114,0.8054490222708806,0.47790171058420033,0.22711839144492893,0.11838255497992947,0.3805663927487985,0.8520602448594997
0.5823457845797658,0.2712389453517097,0.7798441836170331,0.6995114225535384,0.02419093775664588,0.8151251223405381,0.4804318233438424,0.23288557490800202,0.12028923118728323,0.38825181633297073,0.8589545780230623
0.5695896813789894,0.27816924129138865,0.7916098357955775,0.7061258266509394,0.025277662638245654,0.8205444779134462,0.4831120007618537,0.23848158483966894,0.12220712369549239,0.3960775432825557,0.8635466081939661
0.5569204697363429,0.28513365722717626,0.8027873557191533,0.7125040971843102,0.026402026804470673,0.8260978530841375,0.48554769599761505,0.24397194056798027,0.12414539973375993,0.40377444309361854,0.8682131322780093
0.5443545499072427,0.2921075212812578,0.8134264054310145,0.718621341879052,0.027566081422229174,0.831768424841422,0.48779449598319413,0.24939490665161126,0.12609914482650622,0.4113481642498295,0.8729408951725988
0.5319079277594737,0.2990711033675464,0.8236005049318816,0.7244927305372374,0.02877174277718688,0.8375451001231372,0.4898930883043516,0.2547659488644521,0.12805894909998228,0.41881796975658087,0.8777160963607881
0.5195957704055595,0.30600884593054617,0.831815627248775,0.7301241609428232,0.030020758087956265,0.8434178677118648,0.4909633743957384,0.26009695265513155,0.130018985657191,0.42619276846012155,0.8825287861419673
0.5074322922355757,0.31287743921916783,0.8395558772597077,0.7355519431621482,0.03131467695213873,0.8489682980335842,0.4918752826810012,0.2653841933265244,0.13195638641741272,0.4335131269103003,0.8872927814434669
0.4954682003328246,0.3189494954237221,0.8470600919703886,0.7408073279465897,0.03265482760117457,0.8544797938005455,0.4927512011272403,0.27050103546796844,0.13356299913254294,0.4404304933425998,0.8918112880062564
0.4837475664951829,0.34795206250927535,0.8536964396902534,0.7458308747366176,0.034042304324062744,0.8547384829398689,0.49326676264779035,0.27531526311451865,0.14472667021512184,0.4507834749323967,0.9021088666629129
0.47198484906105603,0.3585239887103421,0.8705551494055452,0.7522316360104585,0.03547796477195302,0.8594307522303889,0.4987276362805007,0.28228904466481586,0.1478550416462963,0.46464682818152075,0.9069088305663258
0.46041566307724835,0.36965554724199745,0.8797824445392466,0.7580900758831518,0.0369624611471949,0.8641180488949993,0.500118846145827,0.2892210919061981,0.1512676044353611,0.473952464868504,0.9118707087438301
0.4490446668657711,0.3811599193760729,0.889032750314414,0.7635906313260813,0.0384961625131037,0.868823474868556,0.5017367458690288,0.2961390503871296,0.154851760734369,0.48346533067450154,0.9169204435710333
0.4378762419221885,0.39302840790488847,0.8984590385785649,0.7688258082634926,0.04008035692267531,0.8734513084769916,0.5036038815551804,0.303063693692005,0.15858623964184004,0.4933310396704116,0.9219878934857527
0.42691328557196895,0.4052570592080637,0.9078155240590866,0.7738459053879124,0.04171873667763855,0.8780019786679926,0.5055473710665938,0.3100211973506621,0.1624596870661277,0.5034143389432605,0.9270583477864796
0.4161576594831743,0.4178376712022924,0.9177422024517438,0.778677787270683,0.043416038598019936,0.8824755801549098,0.5079040283030375,0.31703851802314975,0.16646361393030445,0.5141680285869832,0.9319904466037685
0.4056105224552722,0.43077905781383186,0.9274907183501797,0.7833341845434146,0.04517733151204202,0.8868679786781026,0.5102479081469552,0.32414075355627964,0.1705992098292672,0.525118849232435,0.9369209634542988
0.3952723338502648,0.4440733419203232,0.9369872911305431,0.7878202761302787,0.04700773863661134,0.8853800305572476,0.5125370754793732,0.3313520822234547,0.17486265235665618,0.5361655285418042,0.9389010887127236
0.38514587570002834,0.45771491495094385,0.946214611798651,0.7920323602374022,0.04891234293482022,0.8819550520565931,0.5148319185786342,0.33874139110794077,0.17927579255910236,0.5469091209148116,0.9399450255991897
0.3752548701240901,0.47172276029398896,0.9548940870541119,0.7959360596732806,0.050896357490369706,0.8783839469493878,0.5170062146445006,0.346372995646179,0.18385615063967273,0.5575762783501383,0.9409706374932013
0.3655986542983624,0.4860896611800164,0.9632979082061441,0.7995285147353113,0.05296522273705688,0.874521725706341,0.5192128116324992,0.35426158261361,0.18860445177256843,0.5683396916179428,0.9417959866419425
0.35617615614423526,0.5008156246427597,0.9698441596561664,0.802801682576042,0.05512462095191167,0.8702907621536367,0.5206098982381252,0.3624221165812954,0.1935259055904599,0.5792140058806466,0.9424603035617568
0.3469859261317508,0.515859533809729,0.9733132148571572,0.8057451704886769,0.05738031439794676,0.8659047227526735,0.5205634224511682,0.37087016543297063,0.19861098393862775,0.5903873271510601,0.9430872641639527
0.33802643671801796,0.5311479343113785,0.977500782684368,0.8083506214696732,0.05973800449546539,0.86137944439017,0.5211180036185303,0.37961485274404094,0.20383803918189122,0.603449158929664,0.943670987783117
0.32929622816965526,0.5467088357221425,0.9990590442099756,0.8106078276662623,0.06220327973294514,0.8567025236644231,0.5311278844827124,0.3886577176239291,0.20922559538411803,0.6405402706793083,0.9439954364517831
0.3207932910846886,0.5630234498398782,1.0,0.8125227509026212,0.06478161797448234,0.8517412018751428,0.5303752017622116,0.3979990239623701,0.21496139214799595,0.660010931317775,0.9441866675990849
0.3125125571142875,0.5795216810055226,0.9970301138101972,0.8141355392858759,0.06747847818494232,0.8472252777560868,0.5277525040517573,0.40768630622081825,0.22082207565445744,0.6757251285509859,0.9432569822106187
0.30445147111483783,0.5959908006032224,0.9918206640025953,0.8154413767780311,0.07030002893271045,0.8432695691067805,0.524154294074363,0.41749374754470475,0.22673383015974735,0.6901340223609697,0.9411229716188761
0.29660806871069667,0.6111072268684818,0.9871195883957288,0.8164358622146539,0.07326238777845857,0.839500793988422,0.5210344478398716,0.427165334882574,0.23220141363896243,0.7053836108074387,0.9390898072143431
0.28898608816070137,0.6248187537733895,0.9843946291959631,0.817071343093138,0.07638875808153536,0.8359129495204778,0.519192005823967,0.43686917801156716,0.23722671235095175,0.7209038630140342,0.9371542505859599
0.2815884651783763,0.6385208342981389,0.9812420854250201,0.8173235884467857,0.0797058609556646,0.8322233240380849,0.5173695611383673,0.44647499341116215,0.24235420089466095,0.735532554486278,0.9351637855246945
0.27441085678534016,0.6521834889390917,0.9764606706008667,0.8172192836409511,0.08324125908678527,0.8284311446742542,0.5149142251185675,0.45602422597094383,0.2475715333483488,0.7495918376858384,0.9331179950872158
0.2674484068487165,0.6657427605721887,0.9705769838479033,0.8167733463723911,0.08702216366137303,0.8245409184279214,0.5120910333223769,0.46555106862472434,0.25285666651168837,0.7635085257634813,0.9310193106920936
0.2606959832812494,0.6790544461033406,0.9602001933385836,0.8159929697010188,0.09107492287942096,0.8205718990462718,0.5071005857825137,0.475240493823035,0.2581592512397578,0.7773932625366397,0.928878119277312
0.25414854339672177,0.6919711358926458,0.9463977852292187,0.8148792136612235,0.09542452483830516,0.8165435786733477,0.5004943921375165,0.4851016053323075,0.2634294057228881,0.791950519829304,0.9267049363902812
0.2478011422806329,0.7044418573254889,0.9324112606287509,0.8133952437548775,0.1000942904457311,0.8124523215046437,0.4939973525235313,0.49508999216812477,0.26866620301785293,0.8071899219014449,0.9244978006010749
